State,Year,Quarter,Period,ATC1 Class,Units Reimbursed,Number of Prescriptions,population,Forecast_low_95,Forecast_high_95
AK,2023,3,2023Q3,AK_B,8315461.452,6787,1002441.3333333333,0,0
AK,2023,3,2023Q3,AK_C,2411878.235,43645,2255493,0,0
AK,2023,3,2023Q3,AK_D,442835.215,10385,2004882.6666666665,0,0
AK,2023,3,2023Q3,AK_G,383102.5,9677,1002441.3333333333,0,0
AK,2023,3,2023Q3,AK_H,315625.16,7312,1253051.6666666665,0,0
AK,2023,3,2023Q3,AK_J,1036222.152,23766,1253051.6666666665,0,0
AK,2023,3,2023Q3,AK_L,119742.616,4321,1002441.3333333333,0,0
AK,2023,3,2023Q3,AK_M,1102586.082,21175,1253051.6666666665,0,0
AK,2023,3,2023Q3,AK_N,5730840.754,107201,1754272.3333333333,0,0
AK,2023,3,2023Q3,AK_P,43992,870,751831,0,0
AK,2023,3,2023Q3,AK_R,937721.755,28038,1503662,0,0
AK,2023,3,2023Q3,AK_S,187216.742,6766,751831,0,0
AK,2023,3,2023Q3,AK_V,132426.945,3367,751831,0,0
AK,2023,4,2023Q4,AK_A,6863963.193,41414,2930524,0,0
AK,2023,4,2023Q4,AK_B,2867796.6,6327,976841.3333333333,0,0
AK,2023,4,2023Q4,AK_C,2344101.267,42640,2197893,0,0
AK,2023,4,2023Q4,AK_D,388219.305,11817,1953682.6666666665,0,0
AK,2023,4,2023Q4,AK_G,432305.012,10006,976841.3333333333,0,0
AK,2023,4,2023Q4,AK_H,241597.3,6297,1221051.6666666665,0,0
AK,2023,4,2023Q4,AK_J,1395256.539,25120,1221051.6666666665,0,0
AK,2023,4,2023Q4,AK_L,130335.863,4827,976841.3333333333,0,0
AK,2023,4,2023Q4,AK_M,948931.567,16850,1221051.6666666665,0,0
AK,2023,4,2023Q4,AK_N,5387965.447,99987,1709472.3333333333,0,0
AK,2023,4,2023Q4,AK_P,53358.75,1844,732631,0,0
AK,2023,4,2023Q4,AK_R,1194213.361,26425,1465262,0,0
AK,2023,4,2023Q4,AK_S,217153.02,9500,732631,0,0
AK,2023,4,2023Q4,AK_V,161080.648,3870,732631,0,0
AK,2024,1,2024Q1,AK_A,5074229.938999999,42527,2925124,0,0
AK,2024,1,2024Q1,AK_B,4898067.56,5050,975041.3333333333,0,0
AK,2024,1,2024Q1,AK_C,2317945.995,41197,2193843,0,0
AK,2024,1,2024Q1,AK_D,490839.025,11938,1950082.6666666665,0,0
AK,2024,1,2024Q1,AK_G,334606.675,8660,975041.3333333333,0,0
AK,2024,1,2024Q1,AK_H,269475.325,8022,1218801.6666666665,0,0
AK,2024,1,2024Q1,AK_J,1346618.4300000002,24720,1218801.6666666665,0,0
AK,2024,1,2024Q1,AK_L,86342.72700000001,3507,975041.3333333333,0,0
AK,2024,1,2024Q1,AK_M,711241.675,13305,1218801.6666666665,0,0
AK,2024,1,2024Q1,AK_N,5234402.981000001,98338,1706322.3333333333,0,0
AK,2024,1,2024Q1,AK_P,35525,758,731281,0,0
AK,2024,1,2024Q1,AK_R,860412.108,25139,1462562,0,0
AK,2024,1,2024Q1,AK_S,545672.516,8786,731281,0,0
AK,2024,1,2024Q1,AK_V,55886.794,1265,731281,0,0
AK,2024,2,2024Q2,AK_A,14279144.89,42771,2931180,0,0
AK,2024,2,2024Q2,AK_B,2243090.9,6367,977060,0,0
AK,2024,2,2024Q2,AK_C,2467563.497,45840,2198385,0,0
AK,2024,2,2024Q2,AK_D,449265.2,10553,1954120,0,0
AK,2024,2,2024Q2,AK_G,395896.025,10000,977060,0,0
AK,2024,2,2024Q2,AK_H,299572.47000000003,8973,1221325,0,0
AK,2024,2,2024Q2,AK_J,1390992.038,27571,1221325,0,0
AK,2024,2,2024Q2,AK_L,128666.169,4720,977060,0,0
AK,2024,2,2024Q2,AK_M,677025.537,13132,1221325,0,0
AK,2024,2,2024Q2,AK_N,5506786.03,106068,1709855,0,0
AK,2024,2,2024Q2,AK_P,33185,669,732795,0,0
AK,2024,2,2024Q2,AK_R,964244.278,27806,1465590,0,0
AK,2024,2,2024Q2,AK_S,501923.688,10193,732795,0,0
AK,2024,2,2024Q2,AK_V,67595.36300000001,1604,732795,0,0
AK,2024,3,2024Q3,AK_A,5251427.833000001,40479,2929255.9999999995,0,0
AK,2024,3,2024Q3,AK_B,16642285.33,6120,976418.6666666664,0,0
AK,2024,3,2024Q3,AK_C,2393975.407,43722,2196941.9999999995,0,0
AK,2024,3,2024Q3,AK_D,391968.295,10409,1952837.333333333,0,0
AK,2024,3,2024Q3,AK_G,406616,9736,976418.6666666664,0,0
AK,2024,3,2024Q3,AK_H,291036.37,8509,1220523.333333333,0,0
AK,2024,3,2024Q3,AK_J,1255410.165,27598,1464627.9999999998,0,0
AK,2024,3,2024Q3,AK_L,129762.184,4417,976418.6666666664,0,0
AK,2024,3,2024Q3,AK_M,778350.8740000001,14240,1220523.333333333,0,0
AK,2024,3,2024Q3,AK_N,5328770.72,98786,1708732.6666666665,0,0
AK,2024,3,2024Q3,AK_P,35857,683,732313.9999999999,0,0
AK,2024,3,2024Q3,AK_R,949235.154,30122,1464627.9999999998,0,0
AK,2024,3,2024Q3,AK_S,367228.235,8438,732313.9999999999,0,0
AK,2024,3,2024Q3,AK_V,202852.111,4797,732313.9999999999,0,0
AK,2024,4,2024Q4,AK_A,4123290.373,50934,2878627.9999999995,0,0
AK,2024,4,2024Q4,AK_B,9765113.81,8267,959542.6666666664,0,0
AK,2024,4,2024Q4,AK_C,2819529.185,49446,2158970.9999999995,0,0
AK,2024,4,2024Q4,AK_D,659257.74,16784,1919085.333333333,0,0
AK,2024,4,2024Q4,AK_G,447299.8,11135,959542.6666666664,0,0
AK,2024,4,2024Q4,AK_H,373006.37,10400,1199428.333333333,0,0
AK,2024,4,2024Q4,AK_J,1711495.568,35372,1439313.9999999998,0,0
AK,2024,4,2024Q4,AK_L,185123.7,5843,959542.6666666664,0,0
AK,2024,4,2024Q4,AK_M,834353.942,15848,1199428.333333333,0,0
AK,2024,4,2024Q4,AK_N,6357997.089,116939,1679199.6666666665,0,0
AK,2024,4,2024Q4,AK_P,67579,1237,719656.9999999999,0,0
AK,2024,4,2024Q4,AK_R,1275967.9419999998,36804,1439313.9999999998,0,0
AK,2024,4,2024Q4,AK_S,370387.159,9841,719656.9999999999,0,0
AK,2024,4,2024Q4,AK_V,154034.082,3683,719656.9999999999,0,0
AL,2017,1,2017Q1,AL_A,10617944.68,175743,12239676,0,0
AL,2017,1,2017Q1,AL_B,9107285.556,39871,5099865,0,0
AL,2017,1,2017Q1,AL_C,8171399.063,141377,9179757,0,0
AL,2017,1,2017Q1,AL_D,3280076.085,89774,8159784,0,0
AL,2017,1,2017Q1,AL_G,2071443.827,49339,4079892,0,0
AL,2017,1,2017Q1,AL_H,785532.239,19569,5099865,0,0
AL,2017,1,2017Q1,AL_J,19073661.35,267906,5099865,0,0
AL,2017,1,2017Q1,AL_L,692966.033,18036,4079892,0,0
AL,2017,1,2017Q1,AL_M,3745485.472,77721,6119838,0,0
AL,2017,1,2017Q1,AL_N,26787569.91,477704,7139811,0,0
AL,2017,1,2017Q1,AL_P,436037,5813,3059919,0,0
AL,2017,1,2017Q1,AL_R,14059339.09,243291,6119838,0,0
AL,2017,1,2017Q1,AL_S,4432865.631,113430,3059919,0,0
AL,2017,1,2017Q1,AL_V,315814.65,2047,3059919,0,0
AL,2017,2,2017Q2,AL_A,10448051.11,165958,12201792,0,0
AL,2017,2,2017Q2,AL_B,8827760.068,40392,5084080,0,0
AL,2017,2,2017Q2,AL_C,9822432.112,154762,9151344,0,0
AL,2017,2,2017Q2,AL_D,3688016.432,95327,9151344,0,0
AL,2017,2,2017Q2,AL_G,2634652.334,50361,4067264,0,0
AL,2017,2,2017Q2,AL_H,1055713.6,22499,5084080,0,0
AL,2017,2,2017Q2,AL_J,13780719.88,199370,5084080,0,0
AL,2017,2,2017Q2,AL_L,872949.273,22233,4067264,0,0
AL,2017,2,2017Q2,AL_M,2582015.845,72091,6100896,0,0
AL,2017,2,2017Q2,AL_N,25594741.21,447199,7117712,0,0
AL,2017,2,2017Q2,AL_P,408552,6121,3050448,0,0
AL,2017,2,2017Q2,AL_R,14756064.09,257126,6100896,0,0
AL,2017,2,2017Q2,AL_S,3055512.999,88073,3050448,0,0
AL,2017,2,2017Q2,AL_V,744249.954,8680,3050448,0,0
AL,2017,3,2017Q3,AL_A,9986537.996,164460,12237384,0,0
AL,2017,3,2017Q3,AL_B,10168622.09,43959,5098910,0,0
AL,2017,3,2017Q3,AL_C,8709350.735,144575,9178038,0,0
AL,2017,3,2017Q3,AL_D,4154229.152,89845,9178038,0,0
AL,2017,3,2017Q3,AL_G,2019036.232,40872,4079128,0,0
AL,2017,3,2017Q3,AL_H,1000671.944,21421,5098910,0,0
AL,2017,3,2017Q3,AL_J,11322250.24,177775,5098910,0,0
AL,2017,3,2017Q3,AL_L,904655.491,23531,4079128,0,0
AL,2017,3,2017Q3,AL_M,2977886.053,75358,6118692,0,0
AL,2017,3,2017Q3,AL_N,26093538.59,459975,7138474,0,0
AL,2017,3,2017Q3,AL_P,659993,7765,3059346,0,0
AL,2017,3,2017Q3,AL_R,11194754.53,218721,6118692,0,0
AL,2017,3,2017Q3,AL_S,4452212.001,88192,3059346,0,0
AL,2017,3,2017Q3,AL_V,638575.821,7395,3059346,0,0
AL,2017,4,2017Q4,AL_A,13076113.21,180416,12222116,0,0
AL,2017,4,2017Q4,AL_B,5898534.648,44475,5092548.333333333,0,0
AL,2017,4,2017Q4,AL_C,8516377.753,147626,9166587,0,0
AL,2017,4,2017Q4,AL_D,4531638.001,99613,9166587,0,0
AL,2017,4,2017Q4,AL_G,2036591.954,43259,4074038.6666666665,0,0
AL,2017,4,2017Q4,AL_H,973994.81,23355,5092548.333333333,0,0
AL,2017,4,2017Q4,AL_J,16054173.22,223105,5092548.333333333,0,0
AL,2017,4,2017Q4,AL_L,682173.2660000001,20825,4074038.6666666665,0,0
AL,2017,4,2017Q4,AL_M,2889956.543,77940,6111058,0,0
AL,2017,4,2017Q4,AL_N,27224527.28,490361,7129567.666666666,0,0
AL,2017,4,2017Q4,AL_P,471315,6208,3055529,0,0
AL,2017,4,2017Q4,AL_R,14520384.4,262787,6111058,0,0
AL,2017,4,2017Q4,AL_S,4046565.02,95298,3055529,0,0
AL,2017,4,2017Q4,AL_V,523299.821,2602,3055529,0,0
AL,2018,1,2018Q1,AL_A,10141224.92,177204,12250052,0,0
AL,2018,1,2018Q1,AL_B,8647903.579,49216,5104188.333333333,0,0
AL,2018,1,2018Q1,AL_C,9858280.122,152936,9187539,0,0
AL,2018,1,2018Q1,AL_D,2731592.276,73549,9187539,0,0
AL,2018,1,2018Q1,AL_G,2622356.965,49132,4083350.6666666665,0,0
AL,2018,1,2018Q1,AL_H,1097948.059,35347,5104188.333333333,0,0
AL,2018,1,2018Q1,AL_J,20151420.91,292942,5104188.333333333,0,0
AL,2018,1,2018Q1,AL_L,897457.698,22053,4083350.6666666665,0,0
AL,2018,1,2018Q1,AL_M,2822993.275,67114,6125026,0,0
AL,2018,1,2018Q1,AL_N,26457457.71,474449,7145863.666666666,0,0
AL,2018,1,2018Q1,AL_P,408683,6097,3062513,0,0
AL,2018,1,2018Q1,AL_R,13051575.36,251055,6125026,0,0
AL,2018,1,2018Q1,AL_S,5998847.481000001,127891,3062513,0,0
AL,2018,1,2018Q1,AL_V,342019.184,2324,3062513,0,0
AL,2018,2,2018Q2,AL_A,11380448.56,169765,12267964,0,0
AL,2018,2,2018Q2,AL_B,9739495.783,52327,5111651.666666667,0,0
AL,2018,2,2018Q2,AL_C,9084305.928,154012,9200973,0,0
AL,2018,2,2018Q2,AL_D,5010221.605,108411,9200973,0,0
AL,2018,2,2018Q2,AL_G,2485708.203,58248,4089321.3333333335,0,0
AL,2018,2,2018Q2,AL_H,1086560.29,33722,5111651.666666667,0,0
AL,2018,2,2018Q2,AL_J,12304535.47,176665,5111651.666666667,0,0
AL,2018,2,2018Q2,AL_L,722923.014,17947,4089321.3333333335,0,0
AL,2018,2,2018Q2,AL_M,2933580.52,66488,5111651.666666667,0,0
AL,2018,2,2018Q2,AL_N,26866164.28,481311,7156312.333333334,0,0
AL,2018,2,2018Q2,AL_P,379414,5546,3066991,0,0
AL,2018,2,2018Q2,AL_R,14318466.5,253983,6133982,0,0
AL,2018,2,2018Q2,AL_S,4321170.746,105197,3066991,0,0
AL,2018,2,2018Q2,AL_V,231104.087,2219,3066991,0,0
AL,2018,3,2018Q3,AL_A,11875606.27,176211,12266472,0,0
AL,2018,3,2018Q3,AL_B,11575218.660999998,48878,4088824,0,0
AL,2018,3,2018Q3,AL_C,9471732.777,158214,9199854,0,0
AL,2018,3,2018Q3,AL_D,3963772.536,102569,9199854,0,0
AL,2018,3,2018Q3,AL_G,2382843.124,48545,4088824,0,0
AL,2018,3,2018Q3,AL_H,1148055.214,36746,5111030,0,0
AL,2018,3,2018Q3,AL_J,10927656,154661,5111030,0,0
AL,2018,3,2018Q3,AL_L,872810.564,25697,4088824,0,0
AL,2018,3,2018Q3,AL_M,2663851.465,68777,6133236,0,0
AL,2018,3,2018Q3,AL_N,26276918.51,471064,7155442,0,0
AL,2018,3,2018Q3,AL_P,445708.296,6382,3066618,0,0
AL,2018,3,2018Q3,AL_R,10772705.12,228001,6133236,0,0
AL,2018,3,2018Q3,AL_S,5043195.828,98789,3066618,0,0
AL,2018,3,2018Q3,AL_V,574474.3319999999,2495,3066618,0,0
AL,2018,4,2018Q4,AL_A,12643165.43,204691,12348696,0,0
AL,2018,4,2018Q4,AL_B,9799641.192000002,44508,5145290,0,0
AL,2018,4,2018Q4,AL_C,8971910.511,153442,9261522,0,0
AL,2018,4,2018Q4,AL_D,3593496.423,88727,9261522,0,0
AL,2018,4,2018Q4,AL_G,2964633.78,57154,4116232,0,0
AL,2018,4,2018Q4,AL_H,1019289.831,40606,5145290,0,0
AL,2018,4,2018Q4,AL_J,16286752.28,217629,5145290,0,0
AL,2018,4,2018Q4,AL_L,868815.882,21446,4116232,0,0
AL,2018,4,2018Q4,AL_M,2975792.604,71488,6174348,0,0
AL,2018,4,2018Q4,AL_N,26966818.17,486545,7203406,0,0
AL,2018,4,2018Q4,AL_P,384181,5190,3087174,0,0
AL,2018,4,2018Q4,AL_R,14747869.51,259839,6174348,0,0
AL,2018,4,2018Q4,AL_S,4984578.910999999,120376,3087174,0,0
AL,2018,4,2018Q4,AL_V,449786.738,1962,3087174,0,0
AL,2019,1,2019Q1,AL_A,11565643.46,176049,12393132,0,0
AL,2019,1,2019Q1,AL_B,8588384.428,45094,5163805,0,0
AL,2019,1,2019Q1,AL_C,9648910.54,165684,9294849,0,0
AL,2019,1,2019Q1,AL_D,4261744.657,106482,9294849,0,0
AL,2019,1,2019Q1,AL_G,1526785.8280000002,42308,4131044,0,0
AL,2019,1,2019Q1,AL_H,1253450.425,46589,5163805,0,0
AL,2019,1,2019Q1,AL_J,20820274.16,304368,5163805,0,0
AL,2019,1,2019Q1,AL_L,930606.239,21641,4131044,0,0
AL,2019,1,2019Q1,AL_M,4049114.604,78711,5163805,0,0
AL,2019,1,2019Q1,AL_N,27311009.5,482561,7229327,0,0
AL,2019,1,2019Q1,AL_P,391356,7540,3098283,0,0
AL,2019,1,2019Q1,AL_R,13422324.21,236492,6196566,0,0
AL,2019,1,2019Q1,AL_S,2953105.073,101535,3098283,0,0
AL,2019,1,2019Q1,AL_V,1662184.1869999997,3084,3098283,0,0
AL,2019,2,2019Q2,AL_A,12864505.21,194773,12398660,0,0
AL,2019,2,2019Q2,AL_B,7943643.772,43401,5166108.333333333,0,0
AL,2019,2,2019Q2,AL_C,10247395.3,176694,9298995,0,0
AL,2019,2,2019Q2,AL_D,5968120.61,132569,9298995,0,0
AL,2019,2,2019Q2,AL_G,2018529.543,43854,4132886.6666666665,0,0
AL,2019,2,2019Q2,AL_H,1283354.081,44276,5166108.333333333,0,0
AL,2019,2,2019Q2,AL_J,14998214.07,232670,5166108.333333333,0,0
AL,2019,2,2019Q2,AL_L,1113750.614,28003,4132886.6666666665,0,0
AL,2019,2,2019Q2,AL_M,3913099.808,85272,6199330,0,0
AL,2019,2,2019Q2,AL_N,28914990.81,504142,7232551.666666666,0,0
AL,2019,2,2019Q2,AL_P,396112.36,6101,3099665,0,0
AL,2019,2,2019Q2,AL_R,12537155.34,250174,6199330,0,0
AL,2019,2,2019Q2,AL_S,6238927.238,104038,3099665,0,0
AL,2019,2,2019Q2,AL_V,582755.702,4007,3099665,0,0
AL,2019,3,2019Q3,AL_A,10898460.64,145548,12518320,0,0
AL,2019,3,2019Q3,AL_B,7669587.986,39683,5215966.666666667,0,0
AL,2019,3,2019Q3,AL_C,8739880.305,150842,9388740,0,0
AL,2019,3,2019Q3,AL_D,2719150.987,91024,9388740,0,0
AL,2019,3,2019Q3,AL_G,1815375.745,39840,4172773.3333333335,0,0
AL,2019,3,2019Q3,AL_H,2155778.061,45561,5215966.666666667,0,0
AL,2019,3,2019Q3,AL_J,10663389.55,168448,5215966.666666667,0,0
AL,2019,3,2019Q3,AL_L,1089403.709,21980,4172773.3333333335,0,0
AL,2019,3,2019Q3,AL_M,3504751.101,76297,5215966.666666667,0,0
AL,2019,3,2019Q3,AL_N,24651595.71,438784,7302353.333333334,0,0
AL,2019,3,2019Q3,AL_P,437810,7208,3129580,0,0
AL,2019,3,2019Q3,AL_R,11536079.26,214506,6259160,0,0
AL,2019,3,2019Q3,AL_S,5092299.346000001,88115,3129580,0,0
AL,2019,3,2019Q3,AL_V,1028696.589,3427,3129580,0,0
AL,2019,4,2019Q4,AL_A,13190733.22,199159,12585300,0,0
AL,2019,4,2019Q4,AL_B,7809936.158,38179,5243875,0,0
AL,2019,4,2019Q4,AL_C,11673688.13,175444,9438975,0,0
AL,2019,4,2019Q4,AL_D,3955889.806,96496,9438975,0,0
AL,2019,4,2019Q4,AL_G,1904146.825,46088,4195100,0,0
AL,2019,4,2019Q4,AL_H,1113801.4519999998,33898,5243875,0,0
AL,2019,4,2019Q4,AL_J,18204353.15,255980,5243875,0,0
AL,2019,4,2019Q4,AL_L,838424.1070000001,20549,4195100,0,0
AL,2019,4,2019Q4,AL_M,3659352.178,80070,6292650,0,0
AL,2019,4,2019Q4,AL_N,26584119.34,468863,7341425,0,0
AL,2019,4,2019Q4,AL_P,475784,5622,3146325,0,0
AL,2019,4,2019Q4,AL_R,12982204.96,252143,6292650,0,0
AL,2019,4,2019Q4,AL_S,7010733.813000001,133130,3146325,0,0
AL,2019,4,2019Q4,AL_V,317505.362,2306,3146325,0,0
AL,2020,1,2020Q1,AL_A,13093272.42,209942,12641452,0,0
AL,2020,1,2020Q1,AL_B,9716605.495,48128,5267271.666666666,0,0
AL,2020,1,2020Q1,AL_C,10734447.63,176738,9481089,0,0
AL,2020,1,2020Q1,AL_D,3605472.199,122176,9481089,0,0
AL,2020,1,2020Q1,AL_G,4033931.361,81948,4213817.333333333,0,0
AL,2020,1,2020Q1,AL_H,1416682.851,45322,5267271.666666666,0,0
AL,2020,1,2020Q1,AL_J,22256756.04,307062,5267271.666666666,0,0
AL,2020,1,2020Q1,AL_L,741113.1129999999,19800,4213817.333333333,0,0
AL,2020,1,2020Q1,AL_M,3705537.575,85859,5267271.666666666,0,0
AL,2020,1,2020Q1,AL_N,29277736.92,510804,7374180.333333333,0,0
AL,2020,1,2020Q1,AL_P,580140.286,10622,3160363,0,0
AL,2020,1,2020Q1,AL_R,14019862.33,241964,6320726,0,0
AL,2020,1,2020Q1,AL_S,7578680.073000001,142808,3160363,0,0
AL,2020,1,2020Q1,AL_V,917009.893,6605,3160363,0,0
AL,2020,2,2020Q2,AL_A,12080076.14,171553,12878052,0,0
AL,2020,2,2020Q2,AL_B,7960742.262999999,42937,5365855,0,0
AL,2020,2,2020Q2,AL_C,11365807.72,166127,9658539,0,0
AL,2020,2,2020Q2,AL_D,2934066.1720000003,89200,9658539,0,0
AL,2020,2,2020Q2,AL_G,3142553.064,63862,4292684,0,0
AL,2020,2,2020Q2,AL_H,1103327.4030000002,32349,5365855,0,0
AL,2020,2,2020Q2,AL_J,6053296.536,108661,5365855,0,0
AL,2020,2,2020Q2,AL_L,784039.319,20524,4292684,0,0
AL,2020,2,2020Q2,AL_M,2971743.502,72898,5365855,0,0
AL,2020,2,2020Q2,AL_N,27075908.15,459362,7512197,0,0
AL,2020,2,2020Q2,AL_P,424573,5945,3219513,0,0
AL,2020,2,2020Q2,AL_R,12170055.05,201945,6439026,0,0
AL,2020,2,2020Q2,AL_S,2780217.756,84253,3219513,0,0
AL,2020,2,2020Q2,AL_V,622902.118,4072,3219513,0,0
AL,2020,3,2020Q3,AL_A,12243735.83,163160,13237140,0,0
AL,2020,3,2020Q3,AL_B,7739762.509,40053,5515475,0,0
AL,2020,3,2020Q3,AL_C,9779523.415,160202,9927855,0,0
AL,2020,3,2020Q3,AL_D,2810067.932,84592,9927855,0,0
AL,2020,3,2020Q3,AL_G,3038221.342,59711,4412380,0,0
AL,2020,3,2020Q3,AL_H,993237.532,27743,5515475,0,0
AL,2020,3,2020Q3,AL_J,6837155.046,114067,5515475,0,0
AL,2020,3,2020Q3,AL_L,841723.718,22473,4412380,0,0
AL,2020,3,2020Q3,AL_M,2999221.785,74692,5515475,0,0
AL,2020,3,2020Q3,AL_N,25437191.25,437698,7721665,0,0
AL,2020,3,2020Q3,AL_P,454860.24,7933,3309285,0,0
AL,2020,3,2020Q3,AL_R,9989110.583,181362,6618570,0,0
AL,2020,3,2020Q3,AL_S,3318479.393,88391,3309285,0,0
AL,2020,3,2020Q3,AL_V,2209505.347,10199,3309285,0,0
AL,2020,4,2020Q4,AL_A,12197912.62,180388,13592400,0,0
AL,2020,4,2020Q4,AL_B,8711380.975000001,45571,5663500,0,0
AL,2020,4,2020Q4,AL_C,10522083.67,168079,10194300,0,0
AL,2020,4,2020Q4,AL_D,3421465.316,98466,10194300,0,0
AL,2020,4,2020Q4,AL_G,3565879.952,72163,4530800,0,0
AL,2020,4,2020Q4,AL_H,1037516.852,28499,5663500,0,0
AL,2020,4,2020Q4,AL_J,8928119.697999999,151122,5663500,0,0
AL,2020,4,2020Q4,AL_L,816006.03,19017,4530800,0,0
AL,2020,4,2020Q4,AL_M,3448242.01,87073,6796200,0,0
AL,2020,4,2020Q4,AL_N,28654761.91,498183,7928900,0,0
AL,2020,4,2020Q4,AL_P,518545.225,10952,3398100,0,0
AL,2020,4,2020Q4,AL_R,13267357.55,225901,6796200,0,0
AL,2020,4,2020Q4,AL_S,4580011.468,107334,3398100,0,0
AL,2020,4,2020Q4,AL_V,364219.225,3813,3398100,0,0
AL,2021,1,2021Q1,AL_A,14773416.35,224123,13890932,0,0
AL,2021,1,2021Q1,AL_B,7201190.582,48803,5787888.333333334,0,0
AL,2021,1,2021Q1,AL_C,11191855.3,183716,10418199,0,0
AL,2021,1,2021Q1,AL_D,4009468.074,93776,10418199,0,0
AL,2021,1,2021Q1,AL_G,2583287.007,48573,4630310.666666667,0,0
AL,2021,1,2021Q1,AL_H,1111339.576,34227,5787888.333333334,0,0
AL,2021,1,2021Q1,AL_J,9203414.33,157909,5787888.333333334,0,0
AL,2021,1,2021Q1,AL_L,900747.369,24195,4630310.666666667,0,0
AL,2021,1,2021Q1,AL_M,3099769.68,75522,6945466,0,0
AL,2021,1,2021Q1,AL_N,31600445.76,540917,8103043.666666667,0,0
AL,2021,1,2021Q1,AL_P,410814,4939,3472733,0,0
AL,2021,1,2021Q1,AL_R,15976998.15,271891,6945466,0,0
AL,2021,1,2021Q1,AL_S,3321435.77,99833,3472733,0,0
AL,2021,1,2021Q1,AL_V,2424663.268,8536,3472733,0,0
AL,2021,2,2021Q2,AL_A,11979079.17,213273,14180320,0,0
AL,2021,2,2021Q2,AL_B,8765298.138,50730,5908466.666666666,0,0
AL,2021,2,2021Q2,AL_C,11337357.22,183482,10635240,0,0
AL,2021,2,2021Q2,AL_D,3673550.18,93480,9453546.666666666,0,0
AL,2021,2,2021Q2,AL_G,2585348.087,52912,4726773.333333333,0,0
AL,2021,2,2021Q2,AL_H,1120706.033,31641,5908466.666666666,0,0
AL,2021,2,2021Q2,AL_J,12117524.76,184519,5908466.666666666,0,0
AL,2021,2,2021Q2,AL_L,752989.87,19299,4726773.333333333,0,0
AL,2021,2,2021Q2,AL_M,3400722.087,80861,7090160,0,0
AL,2021,2,2021Q2,AL_N,29264309.47,503232,8271853.333333333,0,0
AL,2021,2,2021Q2,AL_P,402035.2,4914,3545080,0,0
AL,2021,2,2021Q2,AL_R,14351183.3,298064,7090160,0,0
AL,2021,2,2021Q2,AL_S,7978773.583,128479,3545080,0,0
AL,2021,2,2021Q2,AL_V,982765.905,13201,3545080,0,0
AL,2021,3,2021Q3,AL_A,12172541.94,212499,14486180,0,0
AL,2021,3,2021Q3,AL_B,8975954.105,40028,6035908.333333334,0,0
AL,2021,3,2021Q3,AL_C,9796424.741,163474,10864635,0,0
AL,2021,3,2021Q3,AL_D,2949950.333,76118,9657453.333333334,0,0
AL,2021,3,2021Q3,AL_G,2415259.18,52269,4828726.666666667,0,0
AL,2021,3,2021Q3,AL_H,2334756.125,30192,6035908.333333334,0,0
AL,2021,3,2021Q3,AL_J,10750965.35,155865,6035908.333333334,0,0
AL,2021,3,2021Q3,AL_L,762884.916,19840,4828726.666666667,0,0
AL,2021,3,2021Q3,AL_M,2819191.821,64940,7243090,0,0
AL,2021,3,2021Q3,AL_N,26826418.49,462651,8450271.666666668,0,0
AL,2021,3,2021Q3,AL_P,377234.5,6547,3621545,0,0
AL,2021,3,2021Q3,AL_R,12633142.32,254916,7243090,0,0
AL,2021,3,2021Q3,AL_S,5153513.353,129947,3621545,0,0
AL,2021,3,2021Q3,AL_V,554986.694,6619,3621545,0,0
AL,2021,4,2021Q4,AL_A,16203856.35,267630,14767548,0,0
AL,2021,4,2021Q4,AL_B,10244672.73,52387,6153145,0,0
AL,2021,4,2021Q4,AL_C,12370312.56,200286,11075661,0,0
AL,2021,4,2021Q4,AL_D,3761074.914,97539,11075661,0,0
AL,2021,4,2021Q4,AL_G,2564153.473,62588,4922516,0,0
AL,2021,4,2021Q4,AL_H,1483418.27,37045,6153145,0,0
AL,2021,4,2021Q4,AL_J,18610505.37,259129,6153145,0,0
AL,2021,4,2021Q4,AL_L,963405.108,23179,4922516,0,0
AL,2021,4,2021Q4,AL_M,4349665.035,94901,7383774,0,0
AL,2021,4,2021Q4,AL_N,35354806.12,604044,8614403,0,0
AL,2021,4,2021Q4,AL_P,458595,5353,3691887,0,0
AL,2021,4,2021Q4,AL_R,20883257.89,378433,7383774,0,0
AL,2021,4,2021Q4,AL_S,5164887.788,139124,3691887,0,0
AL,2021,4,2021Q4,AL_V,680578.098,7146,3691887,0,0
AL,2022,1,2022Q1,AL_A,11997976,237204,15047480,0,0
AL,2022,1,2022Q1,AL_B,9377726.283,45856,6269783.333333334,0,0
AL,2022,1,2022Q1,AL_C,11195999.61,168342,11285610,0,0
AL,2022,1,2022Q1,AL_D,2956908.801,98601,10031653.333333334,0,0
AL,2022,1,2022Q1,AL_G,2359077.615,49249,5015826.666666667,0,0
AL,2022,1,2022Q1,AL_H,1183100.669,37771,6269783.333333334,0,0
AL,2022,1,2022Q1,AL_J,10995787.58,174200,6269783.333333334,0,0
AL,2022,1,2022Q1,AL_L,848712.539,20516,5015826.666666667,0,0
AL,2022,1,2022Q1,AL_M,3930680.093,86523,7523740,0,0
AL,2022,1,2022Q1,AL_N,28713846.41,487858,8777696.666666668,0,0
AL,2022,1,2022Q1,AL_P,344140,3867,3761870,0,0
AL,2022,1,2022Q1,AL_R,11769743.94,221657,7523740,0,0
